Date,total,SoO,BerS,Hudson,Baffin,Green,Barents,Kara,Laptev,EastS,Chuck,BeaS,Canada,Central
22/09/2016,3463.451,2.224,0.629,5.904,16.156,86.649,1.07,3.805,119.369,62.364,11.039,70.417,111.779,2970.38
23/09/2016,3487.704,2.227,0.593,6.007,15.553,90.514,1.089,3.72,125.921,65.981,15.367,69.948,103.04,2986.344
24/09/2016,3511.326,2.498,0.53,5.97,16.691,94.012,1.018,3.813,127.841,76.031,15.869,69.28,96.077,2999.81
25/09/2016,3528.871,2.385,0.513,5.949,16.356,96.291,1.012,3.635,128.987,81.956,14.978,67.698,88.536,3018.77
26/09/2016,3573.98,2.404,0.487,6.047,15.462,96.357,1.157,3.713,136.754,92.332,17.598,68.063,93.105,3038.513
27/09/2016,3608.094,2.453,0.589,5.846,15.494,93.834,1.216,3.791,145.43,93.254,20.201,71.655,99.375,3053.022
28/09/2016,3649.566,2.314,0.856,5.866,15.222,93.291,1.398,4.057,148.522,95.529,15.304,73.621,105.263,3086.774
29/09/2016,3732.256,2.086,0.57,5.96,15.569,94.22,1.277,3.994,148.048,98.92,12.692,73.01,108.634,3165.784
30/09/2016,3792.483,2.151,0.543,5.839,16.183,98.268,1.358,3.867,154.844,101.898,11.522,74.286,113.471,3206.376
01/10/2016,3781.652,2.179,0.529,5.563,16.168,104.294,1.062,3.705,161.278,98.095,7.035,72.556,117.126,3189.866
02/10/2016,3780.288,2.719,0.554,5.676,16.222,111.282,1.139,3.519,166.484,105.375,8.46,71.554,120.403,3165.1
03/10/2016,3756.174,2.715,0.617,5.622,16.265,119.478,1.202,3.596,172.571,112.492,8.415,75.369,123.739,3112.154
04/10/2016,3760.549,2.596,0.634,6.206,16.627,120.66,1.023,3.583,174.928,121.489,10.398,77.771,128.015,3094.743
05/10/2016,3774.305,2.259,0.636,5.9,18.416,128.75,1.013,3.901,173.653,127.148,14.085,78.825,130.686,3087.131
06/10/2016,3801.406,2.438,0.558,5.65,18.534,132.574,1.019,3.794,170.761,131.236,14.269,79.462,130.696,3107.966
07/10/2016,3782.715,2.236,0.513,5.89,18.22,129.514,0.987,3.765,167.239,136.667,13.253,80.437,129.507,3092.466
08/10/2016,3786.538,2.312,0.637,5.794,18.329,133.955,1.137,4.088,163.262,141.667,9.845,87.28,132.707,3083.012
09/10/2016,3809.515,2.445,0.553,5.68,19.469,133.031,1.224,4.527,158.852,143.285,8.398,90.876,142.189,3097.057
10/10/2016,3824.686,2.435,0.528,5.584,18.929,133.967,1.157,4.965,153.07,149.297,7.769,94.181,153.458,3096.267
11/10/2016,3835.451,2.35,0.527,5.413,19.123,137.444,1.444,5.046,151.78,150.448,7.515,98.293,168.547,3084.985
12/10/2016,3835.861,2.282,0.5,5.541,18.907,142.076,1.762,5.558,147.985,152.274,6.258,106.915,182.336,3061.393
13/10/2016,3841.305,2.162,0.497,5.551,19.885,144.521,2.431,5.615,150.008,157.997,5.705,113.636,196.686,3034.544
14/10/2016,3818.477,2.066,0.487,5.426,22.615,140.756,1.958,6.034,154.884,165.011,6.787,123.114,211.834,2975.815
15/10/2016,3801.03,2.012,0.499,5.322,23.454,145.381,2.452,5.843,154.699,176.738,8.134,130.548,223.959,2920.219
16/10/2016,3800.259,1.987,0.501,5.723,24.75,147.932,4.727,6,146.652,188.121,8.61,144.084,233.721,2885.739
17/10/2016,3837.936,1.964,0.458,5.796,25.983,148.347,4.814,6.302,144.122,197.183,6.906,156.255,243.151,2894.758
18/10/2016,3893.063,2.153,0.612,6.086,27.627,147.615,4.932,6.794,147.645,208.094,7.963,170.445,246.955,2914.33
19/10/2016,3983.366,2.018,0.534,6.599,27.726,148.291,3.885,7.055,159.874,221.511,10.737,180.542,248.39,2964.454
20/10/2016,4039.466,2.394,0.52,6.243,31.569,149.575,3.429,7.37,166.585,234.392,14.543,183.309,256.948,2980.881
21/10/2016,4054.037,2.17,0.54,6.663,33.147,146.964,2.989,7.548,172.866,246.155,17.557,186.339,262.035,2967.613
22/10/2016,4107.895,2.126,0.545,6.852,36.89,148.17,3.778,11.272,178.703,259.479,21.393,187.052,254.343,2994.78
23/10/2016,4159.622,1.989,0.59,8.334,37.826,146.006,6.495,6.843,183.494,281.193,25.075,186.837,247.324,3025.656
24/10/2016,4211.506,1.995,0.533,8.805,41.093,144.327,5.629,8.116,200.568,293.465,23.204,198.755,244.788,3038.137
25/10/2016,4233.569,2.093,0.513,8.772,41.732,143.08,6.351,9.745,221.71,289.342,20.361,211.86,249.797,3026.427
26/10/2016,4205.039,2.127,0.487,10.028,45.581,140.716,5.442,9.321,244.531,279.166,16.357,218.097,252.875,2978.515
27/10/2016,4157.429,2.192,0.469,10.012,47.927,136.752,5.769,11.209,261.567,273.627,14.359,220.702,259.077,2911.873
28/10/2016,4115.361,2.246,0.621,10.893,47.18,130.834,5.416,12.437,272.272,267.606,12.591,224.206,271.176,2856.28
29/10/2016,4042.599,2.608,0.437,11.068,49.515,130.749,5.663,17.62,279.962,261.513,11.989,227.086,274.713,2768.015
30/10/2016,4020.366,2.668,0.478,11.786,54.266,131.826,7.112,25.377,284.653,249.322,8.85,229.763,274.277,2738.472
31/10/2016,4062.265,2.673,0.466,12.098,54.422,133.131,8.876,31.568,292.351,241.265,7.784,234.942,283.986,2757.294
01/11/2016,4122.787,2.713,0.482,12.91,52.336,133.874,10.389,35.648,307.009,238.192,9.303,244.293,297.308,2776.816
02/11/2016,4157.869,2.755,0.507,14.171,53.372,131.397,11.563,40.547,318.036,238.268,13.752,262.728,313.929,2755.476
03/11/2016,4215.283,3.093,0.467,15.357,52.296,132.904,12.021,45.784,335.504,248.515,17.592,282.274,313.55,2754.404
04/11/2016,4318.205,3.053,0.452,15.826,52.923,139.765,12.019,50.252,355.275,266.006,21.68,305.312,309.552,2784.475
05/11/2016,4423.796,2.87,0.4,15.825,55.171,147.389,12.15,51.769,383.125,282.648,26.453,327.718,309.403,2807.29
06/11/2016,4504.08,3.101,0.522,17.365,56.354,148.476,11.88,50.302,415.089,303.595,32.148,348.518,307.539,2807.624
07/11/2016,4546.228,3.068,0.728,19.058,61.185,144.471,8.404,47.67,441.683,326.677,39.392,359.255,313.277,2779.646
08/11/2016,4571.191,3.149,0.812,20.658,65.197,145.134,6.833,41.965,435.745,350.995,47.144,368.371,321.925,2761.651
09/11/2016,4602.018,4.398,0.839,23.608,66.519,140.014,6.198,36.965,436.615,364.324,53.298,367.502,328.795,2771.351
10/11/2016,4694.397,4.094,1.165,25.044,73.423,135.822,6.485,37.241,457,381.838,58.173,363.702,339.677,2809.091
11/11/2016,4752.006,4.131,1.234,27.456,81.784,129.875,7.663,42.822,486.489,416.132,66.77,355.037,342.651,2788.416
12/11/2016,4837.145,4.193,1.098,28.785,84.154,127.559,7.315,44.63,513.555,456.68,78.429,367.229,354.051,2767.289
13/11/2016,4924.798,4.132,0.981,29.154,87.103,128.221,6.314,45.799,514.105,500.963,87.615,391.336,358.552,2768.599
14/11/2016,4939.051,4.058,1.449,31.825,96.77,125.445,4.632,44.449,491.082,529.735,95.196,404.298,367.827,2740.502
15/11/2016,4915.319,4.117,2.007,33.213,101.931,129.077,3.285,44.103,473.51,564.286,105.925,414.603,381.412,2656.216
16/11/2016,4856.37,4.413,1.83,32.206,108.15,130.218,3.599,44.711,446.504,577.459,115.944,438.818,389.019,2562.117
17/11/2016,4778.183,4.547,2.182,30.864,109.865,130.374,4.046,45.57,411.64,574,115.675,474.774,390.04,2483.234
18/11/2016,4798.367,4.837,2.216,32.694,107.679,129.293,4.358,47.101,386.389,582.631,108.87,501.134,387.637,2502.201
19/11/2016,4877.032,5.97,2.843,36.279,107.47,131.108,4.626,51.055,378.093,592.187,111.033,503.784,386.121,2565.067
20/11/2016,4963.736,6.386,3.739,39.648,112.235,135.805,4.171,56.462,361.021,609.928,114.569,512.294,392.255,2613.645
21/11/2016,5072.267,7.184,4.458,45.716,123.127,140.984,4.08,57.291,352.817,635.887,119.924,508.944,406.651,2663.667
22/11/2016,5207.965,8.831,5.18,50.947,132.536,148.099,4.051,60.116,351.655,655.536,123.059,512.268,414.275,2740.023
23/11/2016,5290.744,10.988,6.208,49.158,142.286,147.064,6.371,63.707,355.398,658.992,130.573,506.017,419.423,2792.862
24/11/2016,5394.538,12.444,7.558,54.233,159.558,146.733,8.551,69.629,348.407,675.146,141.764,494.08,432.072,2842.785
25/11/2016,5546.4,16.566,6.92,59.99,169.919,147.568,10.444,76.406,365.056,684.91,152.297,491.192,450.413,2913.199
26/11/2016,5711.144,22.553,7.98,61.498,184.177,157.319,11.244,83.797,379.221,702.06,159.149,513.613,452.868,2974.208
27/11/2016,5853.326,27.396,8.737,65.383,196.129,160.1,13.478,93.397,404.771,727.66,162.855,530.206,454.567,3007.348
28/11/2016,6009.187,27.521,10.056,67.886,206.458,160.953,15.586,104.744,429.446,744.63,171.833,550.566,451.158,3065.94
29/11/2016,6123.66,29.619,12.386,70.62,219.419,157.755,17.626,117.949,454.263,737.185,180.934,558.857,448.251,3116.906
30/11/2016,6239.732,34.019,13.657,72.019,232.42,159.023,19.37,131.98,486.651,712.561,192.358,551.306,456.956,3175.713
01/12/2016,6343.438,33.113,15.804,73.546,247.692,163.78,23.041,149.427,514.759,686.112,204.183,550.961,437.909,3241.536
02/12/2016,6487.707,30.174,15.747,80.365,265.25,173.252,26.656,164.909,528.969,676.064,216.976,565.803,421.111,3320.583
03/12/2016,6618.676,33.149,18.453,80.035,284.922,179.047,26.461,172.515,532.284,683.309,228.447,557.339,414.381,3406.916
04/12/2016,6764.242,33.414,17.462,81.827,302.159,185.694,31.196,178.386,530.035,691.565,239.082,566.922,424.475,3480.232
05/12/2016,6875.322,37.341,16.121,86.08,298.873,192.089,32.69,186.114,534.611,713.711,233.702,586.478,420.811,3534.844
06/12/2016,6933.599,41.913,18.756,87.581,295.122,195.351,37.361,199.474,551.307,725.416,225.184,576.002,421.367,3556.643
07/12/2016,6942.299,43.416,21.019,85.28,285.687,201.07,42.441,208.668,552.761,738.988,216.861,583.519,428.545,3531.822
08/12/2016,6987.068,47.093,22.902,91.179,280.178,204.281,42.781,219.21,567.329,725.585,211.566,603.625,431.156,3538.211
09/12/2016,7099.306,52.859,24.386,106.53,285.93,205.931,43.488,240.067,549.26,755.014,208.882,628.61,435.948,3560.377
10/12/2016,7211.976,56.574,26.445,125.792,299.414,205.069,47.462,259.344,550.782,739.883,215.317,663.939,441.168,3579.055
11/12/2016,7324.136,56.651,28.537,141.477,306.65,205.334,53.814,272.548,568.91,736.709,227.799,678.142,459.516,3585.973
12/12/2016,7475.092,60.047,27.191,153.166,302.715,206.661,57.262,284.681,593.768,755.591,229.228,686.656,482.285,3633.433
13/12/2016,7649.486,61.371,25.037,171.257,303.869,209.004,63.678,298.357,624.596,791.774,234.676,684.171,498.59,3680.331
14/12/2016,7822.631,63.986,21.522,196.623,317.911,207.562,66.24,304.326,648.882,843.728,241.709,677.479,518.51,3711.111
15/12/2016,7940.019,67.838,17.725,232.834,337.431,209.491,69.036,323.22,661.067,841.948,235.674,668.225,527.843,3744.766
16/12/2016,8083.927,72.031,14.016,264.516,355.975,208.25,72.038,347.223,678.045,845.548,232.752,658.711,541.282,3787.853
17/12/2016,8248.595,77.967,11.831,294.288,376.176,205.968,74.765,370.136,696.517,863.288,229.309,660.734,561.278,3823.012
18/12/2016,8376.221,79.413,12.068,330.068,387.852,209.892,72.082,394.886,699.842,863.645,229.028,666.524,584.828,3842.371
19/12/2016,8490.999,83.399,16.774,367.449,401.411,208.782,71.128,416.373,700.629,866.331,237.758,675.358,602.235,3839.731
20/12/2016,8535.891,87.721,20.806,408.632,427.689,215.675,50.581,410.958,684.917,872.681,248.37,684.997,619.328,3800.563
21/12/2016,8574.578,90.246,25.19,454.286,456.893,220.449,43.6,407.292,678.617,865.225,256.07,691.369,638.896,3743.278
22/12/2016,8608.555,95.03,27.896,498.861,487.963,221.034,34.199,397.938,684.042,862.243,266.665,708.735,660.256,3660.864
23/12/2016,8706.224,95.723,29.871,542.796,521.359,225.11,25.524,397.008,707.666,868.571,286.888,719.122,675.135,3608.467
24/12/2016,8944.244,100.547,29.581,590.094,555.76,231.234,24.09,411.39,741.378,901.986,314.357,716.317,691.426,3633.243
25/12/2016,9249.303,105.802,29.143,636.619,595.367,242.321,25.617,431.083,773.455,934.304,339.144,734.311,717.622,3681.372
26/12/2016,9536.722,111.763,31.966,679.098,629.843,250.285,27.074,449.622,802.305,974.898,361.822,741.375,737.66,3735.613
27/12/2016,9851.228,116.458,36.291,721.666,664.187,258.044,32.758,468.153,834.462,1021.178,381.785,746.469,751.185,3814.938
28/12/2016,10080.3,123.397,40.678,753.425,685.781,256.776,34.54,486.786,853.831,1040.535,408.104,756.535,760.611,3875.866
29/12/2016,10313.04,128.836,48.722,782.606,717.904,259.481,37.034,503.352,854.051,1042.343,436.016,783.419,769.624,3946.671
30/12/2016,10529.207,134.208,36.494,800.046,752.37,261.177,40.266,516.22,864.771,1058.127,443.458,797.48,778.861,4042.502
31/12/2016,10767.216,141.884,32.575,835.573,758.943,263.024,42.383,527.279,876.594,1082.838,454.737,817.814,784.791,4145.788
01/01/2017,11212.18,147.194,24.563,888.336,767.215,279.218,46.238,541.632,919.91,1149.467,468.479,861.579,812.126,4302.937
02/01/2017,11515.106,157.027,22.366,939.51,770.525,295.327,51.033,556.16,963.427,1188.4,462.61,867.778,831.97,4405.243
03/01/2017,11784.678,163.814,25.828,991.051,773.357,304.71,57.406,574.345,1006.816,1226.62,474.376,862.453,845.613,4473.825
04/01/2017,11932.232,169.497,28.576,1037.154,775.93,314.205,59.577,597.504,1041.018,1243.162,481.774,817.018,841.635,4521.179
05/01/2017,12097.535,168.095,28.913,1086.159,801.054,314.965,63.748,612.864,1041.748,1248.102,492.826,801.579,841.121,4591.546
06/01/2017,12209.76,169.755,28.732,1118.181,820.986,312.968,66.106,605.25,1029.521,1263.446,499.727,778.567,849.76,4660.228
07/01/2017,12347.382,175.91,28.999,1141.3,818.614,318,70.634,575.146,1011.045,1304.411,499.91,790.653,852.684,4753.38
08/01/2017,12465.381,179.299,29.379,1171.76,840.756,326.296,80.767,543.578,993.043,1288.749,507.325,800.709,864.716,4832.321
09/01/2017,12574.271,188.755,32.278,1222.326,876.139,334.461,84.109,530.395,973.401,1294.252,508.146,793.823,873.281,4856.328
10/01/2017,12772.902,196.507,34.507,1277.971,907.14,342.458,81.386,526.178,970.192,1318.185,528.438,778.486,883.648,4920.385
11/01/2017,12835.244,199.673,36.579,1318.498,936.335,347.085,85.325,527.352,943.221,1281.954,528.026,776.33,889.465,4959.007
12/01/2017,12819.421,195.885,39.563,1293.381,965.404,343.552,92.187,536.38,920.378,1236.282,530,777.718,899.39,4982.789
13/01/2017,12829.429,194.462,44.712,1269.957,961.801,343.454,99.066,538.544,915.706,1241.813,539.85,782.891,905.497,4986.228
14/01/2017,12899.362,193.61,51.06,1257.498,969.429,352.461,96.972,543.134,914.185,1270.511,559.405,787.765,914.107,4983.187
15/01/2017,12971.767,196.77,58.469,1274.924,952.305,358.354,99.342,543.833,904.537,1258.404,582.926,795.13,911.912,5026.243
16/01/2017,12980.316,203.072,67.956,1315.3,941.901,351.327,101.486,554.937,900.513,1226.483,614.322,809.857,904.171,4978.926
17/01/2017,12962.643,220.476,74.696,1313.944,953.444,349.975,92.645,547.634,897.226,1224.462,648.62,831.379,907.878,4889.645
18/01/2017,12931.048,239.773,82.095,1313.709,940.245,352.044,93.98,531.639,884.626,1238.963,680.039,860.693,908.163,4795.457
19/01/2017,12921.528,255.87,91.564,1295.738,931.089,353.804,102.872,525.106,872.649,1251.44,705.35,893.967,910.151,4722.995
20/01/2017,12907.276,270.472,101.485,1295.519,919.104,352.059,102.97,530.531,870.326,1247.689,723.842,912.227,898.738,4674.375
21/01/2017,12856.929,287.619,112.638,1264.775,912.055,348.467,104.926,545.778,873.043,1233.225,732.869,916.981,888.315,4627.752
22/01/2017,12830.553,301.45,122.275,1231.38,929.738,346.82,109.29,566.054,872.707,1207.216,726.182,905.314,878.924,4624.301
23/01/2017,12862.874,316.459,130.585,1215.328,942.191,345.147,121.241,584.39,880.162,1189.286,728.969,896.19,869.914,4634.081
24/01/2017,12916.541,328.797,139.648,1204.008,917.482,342.955,121.322,599.211,891.788,1182.729,742.998,892.653,878.975,4662.528
25/01/2017,12974.161,343.225,150.316,1205.503,898.554,340.017,121.92,584.481,894.158,1197.065,755.405,891.219,891.4,4689.685
26/01/2017,13044.139,351.418,155.755,1203.799,896.756,345.651,122.637,568.741,890.313,1229.438,782.603,903.271,897.318,4688.012
27/01/2017,13107.886,360.374,159.373,1206.379,913.83,347.846,129.084,569.778,889.724,1259.061,778.357,891.762,903.033,4691.399
28/01/2017,13176.421,361.495,163.127,1194.356,937.217,357.444,134.331,580.029,889.414,1272.862,779.844,876.975,896.767,4723.963
29/01/2017,13246.523,368.186,166.644,1172.564,941.727,363.356,140.258,595.617,886.761,1300.006,796.679,866.279,896.035,4744.333
30/01/2017,13330.355,377.476,164.503,1168.228,956.16,371.084,142.859,599.398,908.413,1337.259,798.929,866.842,885.284,4745.969
31/01/2017,13390.481,389.402,163.183,1192.698,960.972,377.814,152.363,597.794,936.218,1349.843,781.512,859.75,879.351,4740.517
01/02/2017,13362.397,396.635,162.381,1227.572,957.455,379.889,162.415,610.413,965.073,1305.317,739.791,841.808,872.057,4730.684
02/02/2017,13393.394,399.869,154.175,1267.136,970.124,381.392,170.039,639.989,998.214,1309.252,720.466,824.909,866.841,4679.06
03/02/2017,13485.185,403.952,156.903,1305.47,996.452,383.703,171.64,671.71,1033.878,1321.575,687.678,829.129,868.503,4642.501
04/02/2017,13689.301,400.255,162.263,1357.391,1021.796,385.009,171.126,697.194,1065.445,1373.275,697.774,834.541,877.826,4632.971
05/02/2017,13868.372,402.845,171.319,1418.311,1042.373,380.21,171.316,702.698,1056.173,1421.148,724.942,864.303,885.166,4612.718
06/02/2017,14036.151,398.728,179.78,1476.559,1054.669,379.841,172.51,701.888,1041.056,1457.056,752.429,882.832,897.517,4623.826
07/02/2017,14079.839,394.364,189.39,1524.104,1074.728,377.407,172.725,697.578,1046.357,1407.472,756.473,878.941,909.47,4632.937
08/02/2017,14051.286,390.099,199.186,1555.482,1082.141,368.415,169.567,694.168,1046.93,1370.707,728.32,845.659,923.559,4649.665
09/02/2017,14018.267,381.135,204.974,1578.768,1096.697,355.391,168.412,703.466,1055.109,1356.788,711.772,839.679,936.726,4602.3
10/02/2017,14014.054,371.583,212.807,1609.189,1098.689,348.142,165.086,714.312,1045.946,1356.851,715.395,854.41,940.674,4550.98
11/02/2017,13936.894,358.834,221.852,1622.188,1098.717,352.615,159.368,717.958,1008.666,1338.375,728.828,863.936,947.073,4483.166
12/02/2017,13959.619,351.131,231.842,1636.387,1110.856,354.727,154.991,696.509,984.07,1308.502,755.522,881.477,955.25,4490.303
13/02/2017,14014.918,357.281,241.982,1618.068,1144.503,359.042,157.363,677.983,964.034,1285.028,764.798,899.826,966.677,4533.873
14/02/2017,14110.686,374.16,247.199,1591.063,1180.368,363.003,161.173,666.934,971.39,1287.476,749.957,917.986,976.66,4587.865
15/02/2017,14266.21,386.379,248.278,1559.903,1212.241,373.045,175.394,661.494,979.944,1308.96,739.286,932.521,982.578,4669.166
16/02/2017,14473.308,401.056,256.026,1552.628,1246.648,384.752,181.484,670.188,974.425,1331.309,744.433,954.733,977.32,4761.336
17/02/2017,14766.858,404.711,266.145,1574.961,1273.821,401.327,194.897,683.786,987.924,1363.121,762.435,984.128,984.832,4851.6
18/02/2017,15079.758,402.235,275.694,1581.232,1301.17,417.486,209.91,705.797,1008.501,1403.717,789.469,1011.232,1002.155,4939.889
19/02/2017,15339.085,395.217,287.566,1573.923,1308.244,430.012,219.335,737.971,1034.142,1449.546,818.029,1011.356,1012.002,5028.146
20/02/2017,15592.694,397.047,300.89,1601.338,1300.442,441.772,218.923,760.734,1067.977,1499.459,848.751,1000.847,1011.4,5108.84
21/02/2017,15779.055,398.151,310.564,1617.017,1285.846,454.147,219.204,767.55,1096.975,1545.693,862.852,1016.015,1010.864,5157.005
22/02/2017,15959.468,401.098,322.473,1596.736,1281.35,455.438,225.493,781.826,1123.422,1585.683,870.588,1037.565,1021.575,5213.557
23/02/2017,16087.311,409.575,323.541,1580.313,1294.347,457.728,235.082,812.21,1138.159,1606.714,863.444,1031.533,1032.14,5257.989
24/02/2017,16186.18,424.622,325.904,1570.73,1310.042,464.066,234.246,841.514,1144.397,1611.024,862.823,1015.614,1035.988,5306.923
25/02/2017,16251.885,446.343,315.875,1580.147,1322.352,463.097,239.847,845.636,1150.627,1612.204,861.412,1009.415,1037.814,5332.152
26/02/2017,16318.944,464.421,301.314,1596.76,1349.334,450.071,246.752,843.774,1167.618,1610.291,867.958,1011.086,1044.039,5337.66
27/02/2017,16359.579,474.209,300.214,1581.284,1342.081,445.142,249.187,847.725,1182.828,1617.339,872.769,1018.451,1057.069,5338.857
28/02/2017,16380.086,477.789,306.24,1580.51,1336.181,438.415,248.701,846.387,1213.174,1631.892,872.028,1015.588,1068.285,5313.869
01/03/2017,16463.746,481.458,317.56,1597.009,1328.673,432.805,250.215,866.829,1247.248,1650.059,875.19,1010.264,1076.612,5297.851
02/03/2017,16623.686,485.065,323.177,1632.551,1337.573,436.939,256.704,892.935,1265.225,1666.008,883.303,1018.756,1083.139,5313.673
03/03/2017,16909.198,485.938,328.827,1676.898,1355.835,449.911,269.615,918.142,1296.822,1689.66,905.339,1040.034,1091.459,5365.831
04/03/2017,17145.735,480.176,337.896,1717.904,1376.675,458.293,285.238,952.74,1327.581,1697.568,920.122,1054.869,1109.059,5382.69
05/03/2017,17298.271,473.683,350.441,1697.136,1369.11,469.22,301.659,991.25,1351.275,1706.669,941.937,1064.016,1119.021,5412.422
06/03/2017,17450.665,468.426,364.445,1724.816,1359.844,478.399,307.518,999.345,1367.993,1697.037,963.553,1065.398,1125.764,5472.825
07/03/2017,17595.917,460.851,376.499,1740.544,1368.136,486.604,315.05,1001.983,1365.075,1682.971,982.558,1081.266,1141.609,5533.957
08/03/2017,17659.518,461.065,381.635,1726.289,1394.42,490.643,324.017,1015.167,1338.875,1674.91,974.266,1097.689,1154.186,5567.994
09/03/2017,17745.685,465.778,377.655,1687.474,1404.951,497.396,336.548,1034.391,1318.326,1711.358,982.556,1115.998,1156.438,5601.546
10/03/2017,17710.792,477.329,376.749,1654.667,1408.618,509.231,342.297,1049.412,1297.156,1667.056,963.539,1138.532,1153.904,5620.396
11/03/2017,17588.636,500.529,380.377,1636.046,1411.258,520.521,353.093,1051.223,1268.228,1606.57,949.705,1140.672,1148.392,5564.318
12/03/2017,17495.962,501.882,390.534,1638.936,1416.319,527.929,360.359,1059.923,1242.594,1566.611,947.838,1114.808,1146.161,5517.038
13/03/2017,17515.333,510.302,400.875,1661.939,1404.061,531.691,368.489,1078.662,1231.684,1557.559,951.05,1094.548,1150.58,5507.802
14/03/2017,17654.031,517.206,408.16,1690.528,1428.08,538.908,370.581,1090.289,1257.54,1564.986,946.055,1085.682,1150.196,5536.942
15/03/2017,17813.879,516.884,412.492,1726.575,1444.645,542.827,357.129,1103.561,1287.395,1596.131,938.413,1095.265,1151.547,5577.466
16/03/2017,18005.752,518.3,418.547,1766.565,1459.466,547.797,346.955,1086.997,1317.945,1640.896,950.304,1107.549,1162.523,5624.458
17/03/2017,18139.787,517.201,426.875,1777.354,1485.311,559.264,342.766,1049.115,1326.711,1681.833,975.066,1110.773,1171.83,5659.097
18/03/2017,18205.721,510.118,435.022,1750.856,1497.217,571.175,338.332,1014.185,1322.733,1695.396,1006.774,1133.479,1177.678,5698.033
19/03/2017,18226.565,497.115,449.496,1753.735,1478.471,584.984,348.059,973.089,1303.869,1693.618,1033.853,1160.237,1185.94,5707.53
20/03/2017,18197.859,495.819,468.671,1754.328,1470.693,600.402,362.624,927.389,1265.301,1696.624,1037.108,1180.45,1186.12,5693.257
21/03/2017,18156.149,496.764,485.995,1731.087,1482.391,613.389,368.042,898.519,1220.787,1707.675,1040.656,1169.049,1195.67,5690.99
22/03/2017,18197.314,491.496,503.228,1731.098,1478.276,625.766,375.633,899.957,1182.419,1692.583,1054.361,1180.923,1209.548,5721.265
23/03/2017,18229.503,483.448,519.721,1752.31,1472.155,638.594,385.043,900.189,1169.806,1656.595,1048.126,1201.195,1221.677,5732.686
24/03/2017,18277.757,485.005,535.815,1772.434,1478.032,647.297,394.053,890.687,1175.654,1641.794,1033.068,1212.419,1226.585,5736.488
25/03/2017,18414.219,491.754,551.554,1805.794,1509.531,651.256,402.963,890.27,1174.77,1651.994,1024.226,1198.709,1232.263,5781.707
26/03/2017,18604.264,498.574,565.375,1830.314,1539.578,654.242,411.115,895.679,1178.224,1680.235,1040.11,1193.04,1235.132,5836.798
27/03/2017,18778.731,507.492,575.417,1855.285,1574.482,664.995,421.601,887.205,1167.501,1696.017,1060.848,1206.256,1248.947,5863.757
28/03/2017,18863.473,512.147,585.037,1873.349,1599.34,679.122,427.152,880.818,1146.118,1688.847,1086.174,1221.65,1257.696,5855.786
29/03/2017,18931.824,511.918,596.491,1888.28,1626.888,688.305,439.667,890.276,1118.135,1686.219,1108.122,1224.663,1258.023,5845.725
30/03/2017,19059.902,513.088,602.409,1897.363,1649.769,699.636,457.929,908.69,1127.891,1683.969,1133.466,1240.725,1258.506,5843.767
31/03/2017,19215.704,516.975,593.279,1906.496,1663.421,710.646,480.556,914.389,1140.678,1712.783,1158.295,1264.928,1255.592,5857.422
01/04/2017,19352.744,507.339,580.905,1909.374,1675.239,718.55,495.434,914.122,1147.683,1748.125,1185.325,1290.909,1251.582,5888.496
02/04/2017,19557.073,498.872,575.033,1923.764,1698.425,728.343,505.125,931.717,1170.711,1796.789,1212.543,1316.08,1245.97,5915.557
03/04/2017,19797.104,493.663,568.288,1948.144,1721.526,738.061,522.531,962.843,1188.516,1847.979,1230.903,1341.395,1239.56,5955.943
04/04/2017,20009.508,474.326,559.088,1972.5,1736.49,739.334,527.491,983.498,1222.401,1890.232,1235.994,1367.354,1247.065,6017.347
05/04/2017,20101.799,446.656,540.666,1991.44,1747.571,744.403,542.645,997.809,1241.051,1892.158,1227.312,1370.478,1257.291,6066.718
06/04/2017,20138.768,430.135,516.531,1997.686,1774.678,752.232,562.391,1012.723,1243.218,1883.048,1213.132,1365.366,1267.112,6084.857
07/04/2017,20236.756,428.464,501.083,2002.453,1811.195,760.182,578.273,1040.509,1252.614,1880.793,1203.496,1362.183,1279.149,6101.416
08/04/2017,20379.682,421.798,485.944,1990.737,1846.189,770.246,588.48,1081.18,1270.206,1897.385,1204.661,1364.597,1281.561,6144.113
09/04/2017,20486.975,418.987,474.77,1971.046,1862.534,781.143,590.144,1114.264,1289.546,1915.54,1202.245,1374.413,1285.991,6172.659
10/04/2017,20588.042,411.989,465.242,1955.668,1872.408,790.113,592.533,1132.542,1304.765,1938.783,1198.966,1392.43,1294.99,6205.428
11/04/2017,20675.144,395.36,455.368,1960.648,1882.722,796.251,590.199,1146.927,1326.669,1970.289,1189.253,1413.18,1302.05,6216.194
12/04/2017,20713.564,375.552,419.368,1970.372,1879.847,798.55,601.378,1157.252,1326.989,1980.634,1195.51,1436.258,1310.489,6231.359
13/04/2017,20730.445,356.707,391.807,1981.932,1868.408,797.197,617.754,1174.103,1342.04,1963.365,1176.626,1464.226,1318.363,6248.271
14/04/2017,20721.48,351.94,368.498,2000.851,1851.334,794.792,616.951,1190.797,1365.21,1965.812,1152.045,1470.701,1328.489,6234.636
15/04/2017,20687.78,351.742,342.56,2027.678,1843.94,794.219,617.415,1212.347,1389.735,1955.736,1124.314,1459.826,1337.155,6200.907
