Date,Greenland,Canada,USA,eastern Canada,western Canada,northern Canada,Alaska,US NE,US MidWest,US Pacific,US Rockies
01/04/2013,0,-0.408,0.244,-0.277,-0.979,0,-0.212,-0.039,-0.688,0.369,1.643
02/04/2013,0,-0.41,0.209,-0.371,-0.91,0,-0.229,-1.095,-0.647,0.499,1.778
03/04/2013,0,-0.356,0.497,-0.416,-0.718,0,-0.249,-0.293,-0.31,0.428,2.147
04/04/2013,0,-0.394,0.563,-0.406,-0.83,-0.005,-0.275,-0.292,-0.058,0.427,2.109
05/04/2013,0,-0.411,0.491,-0.317,-0.949,-0.006,-0.308,0.498,-0.115,0.447,1.744
06/04/2013,0,-0.389,0.663,-0.146,-1.02,-0.007,-0.286,1.205,-0.058,0.462,2.022
07/04/2013,0,-0.447,0.628,-0.271,-1.095,-0.004,-0.301,1.015,-0.043,0.408,1.965
08/04/2013,0,-0.492,-0.533,-0.257,-1.237,-0.004,-0.32,1.089,-1.085,0.28,-0.646
09/04/2013,0,-0.445,-2.142,-0.152,-1.176,-0.008,-0.287,0.794,-3.74,0.25,-2.928
10/04/2013,0,-0.484,-1.752,-0.252,-1.216,-0.004,-0.294,1.347,-4.118,0.142,-1.411
11/04/2013,0,-0.614,-1.506,-0.457,-1.437,-0.005,-0.304,0.896,-3.987,0.116,-0.627
12/04/2013,0,-0.801,-1.269,-0.665,-1.804,-0.02,-0.313,0.474,-3.774,0.196,0.021
13/04/2013,0,-1.067,-1.303,-1.031,-2.305,-0.013,-0.318,-0.34,-3.453,0.217,-0.202
14/04/2013,0,-1.118,-1.611,-0.974,-2.484,-0.027,-0.341,-0.52,-3.209,0.281,-1.39
15/04/2013,0,-1.004,-1.542,-0.545,-2.495,-0.02,-0.36,0.265,-2.862,0.234,-1.733
16/04/2013,0,-0.921,-1.601,-0.352,-2.395,-0.026,-0.382,0.687,-3.281,0.28,-1.582
17/04/2013,0.024,-0.918,-1.536,-0.182,-2.507,-0.037,-0.296,0.635,-3.257,0.153,-1.437
18/04/2013,0.025,-1.02,-2.099,-0.253,-2.732,-0.055,-0.324,0.667,-4.724,0.169,-1.674
19/04/2013,0.025,-1.133,-1.536,-0.339,-2.989,-0.06,-0.351,0.854,-3.641,0.145,-1.047
20/04/2013,0.026,-1.352,-1.267,-0.691,-3.325,-0.087,-0.419,0.864,-3.29,0.115,-0.505
21/04/2013,0.02,-1.369,-1.224,-0.586,-3.442,-0.1,-0.384,0.543,-3.102,0.142,-0.508
22/04/2013,0.02,-1.406,-1.963,-0.68,-3.478,-0.099,-0.516,0.274,-4.294,0.17,-1.44
23/04/2013,0.023,-1.483,-1.907,-0.774,-3.584,-0.138,-0.64,0.253,-4.338,0.135,-1.11
24/04/2013,0.023,-1.45,-1.373,-0.792,-3.46,-0.15,-0.841,0.533,-3.254,0.126,-0.472
25/04/2013,0.002,-1.289,-0.644,-0.786,-2.958,-0.179,-0.725,0.597,-2.027,0.156,0.453
26/04/2013,-0.006,-1.33,-0.427,-0.89,-2.936,-0.232,-0.858,0.413,-1.422,0.078,0.668
27/04/2013,-0.006,-1.4,-0.332,-0.988,-3.042,-0.253,-0.952,0.365,-1.137,0.074,0.755
28/04/2013,-0.006,-1.318,-0.318,-1.006,-2.745,-0.288,-1.138,0.518,-1.009,0.079,0.761
29/04/2013,-0.006,-1.598,0.065,-1.123,-3.434,-0.323,-1.276,0.434,-0.029,0.07,1.079
30/04/2013,-0.006,-2.068,-0.156,-1.122,-4.694,-0.43,-1.45,0.271,-0.055,0.055,0.577
01/05/2013,-0.011,-1.777,-0.82,-0.676,-4.137,-0.477,-1.603,0.246,-1.088,0.063,-0.337
02/05/2013,-0.011,-1.528,-0.533,-0.302,-3.621,-0.546,-1.75,0.198,-0.742,0.061,0.343
03/05/2013,-0.011,-1.273,-0.508,-0.407,-2.724,-0.602,-2.003,0.149,-0.614,0.059,0.492
04/05/2013,-0.005,-1.161,-0.419,-0.375,-2.394,-0.625,-2.181,0.131,-0.352,0.049,0.639
05/05/2013,-0.007,-1.06,-0.456,-0.248,-2.1,-0.71,-2.337,0.114,-0.319,0.052,0.609
06/05/2013,-0.008,-0.693,-0.356,0.128,-1.297,-0.732,-2.507,0.05,-0.067,0.036,0.812
07/05/2013,-0.014,-0.473,-0.375,0.117,-0.506,-0.849,-2.797,0.047,0.076,0.031,0.82
08/05/2013,-0.023,-0.186,-0.476,0.862,-0.19,-0.904,-2.869,0.004,0.042,0.026,0.598
09/05/2013,-0.027,0.092,-0.463,1.01,0.5,-0.894,-2.651,0,0.02,0.056,0.495
10/05/2013,-0.027,0.166,-0.435,1.391,0.388,-0.869,-2.79,0.026,0.02,0.062,0.683
11/05/2013,-0.035,-0.012,-0.373,1.073,0.025,-0.79,-3.009,0.011,0.153,0.054,0.912
12/05/2013,-0.034,0.092,-0.385,0.889,0.427,-0.747,-3.316,0.019,0.152,0.048,1.106
13/05/2013,-0.037,-0.373,-0.526,-0.684,0.323,-0.767,-3.474,0,0.045,0.024,0.895
14/05/2013,-0.04,-0.22,-0.607,-0.113,0.365,-0.805,-3.585,0,0.011,0.022,0.753
15/05/2013,-0.056,-0.002,-0.678,0.46,0.499,-0.757,-3.725,0,0.002,0.022,0.644
16/05/2013,-0.064,0.198,-0.493,0.705,0.706,-0.593,-2.892,0,0.002,0.019,0.607
17/05/2013,-0.073,0.471,-0.463,1.08,0.953,-0.368,-2.774,0,0.001,0.019,0.611
18/05/2013,-0.086,0.483,-0.66,0.909,1.049,-0.303,-3.526,0,0.003,0.019,0.55
19/05/2013,-0.088,0.331,-0.706,0.819,0.962,-0.554,-3.699,0,0.018,0.011,0.519
20/05/2013,-0.088,0.331,-0.645,0.609,1.089,-0.522,-3.475,0,0.001,0.006,0.562
21/05/2013,-0.092,0.355,-0.635,0.513,1.008,-0.323,-3.295,0,0.001,0.008,0.456
22/05/2013,-0.1,0.287,-0.654,0.321,1.08,-0.427,-3.296,0,0.001,0.011,0.397
23/05/2013,-0.124,0.302,-0.592,0.308,1.078,-0.379,-3.034,0.001,0.001,0.008,0.397
24/05/2013,-0.125,0.118,-0.685,-0.047,0.905,-0.455,-3.33,0,0.001,0.008,0.324
25/05/2013,-0.146,0.104,-0.434,-0.063,0.8,-0.387,-2.306,0,0.001,0.011,0.352
26/05/2013,-0.155,0.202,-0.295,0.139,0.755,-0.236,-1.727,0,0,0.011,0.359
27/05/2013,-0.154,0.007,-0.328,-0.308,0.705,-0.384,-1.825,0,0,0.009,0.329
28/05/2013,-0.159,-0.185,-0.321,-0.597,0.474,-0.476,-1.819,0,0,0.006,0.346
29/05/2013,-0.144,-0.077,-0.159,-0.468,0.495,-0.307,-1.113,0,0,0.006,0.333
30/05/2013,-0.147,0.058,-0.15,0,0.481,-0.27,-0.944,0,0,0.006,0.234
31/05/2013,-0.144,-0.108,-0.141,-0.191,0.361,-0.46,-0.927,0,0,0.003,0.249
01/06/2013,-0.146,-0.186,-0.127,-0.285,0.248,-0.496,-0.908,0,0,0.003,0.282
02/06/2013,-0.157,-0.185,-0.097,-0.104,0.163,-0.544,-0.716,0,0,0.003,0.231
03/06/2013,-0.161,-0.107,-0.198,0.188,0.161,-0.543,-1.071,0,0,0,0.177
04/06/2013,-0.175,0.494,-0.228,0.533,0.39,0.558,-1.161,0,0,0,0.149
05/06/2013,-0.203,0.513,-0.174,0.324,0.33,0.803,-0.919,0,0,0,0.14
06/06/2013,-0.213,0.407,-0.175,-0.219,0.366,0.873,-1.005,0,0,0,0.199
07/06/2013,-0.275,0.396,-0.176,-0.262,0.49,0.767,-1.005,0,0,0,0.196
08/06/2013,-0.313,0.637,-0.172,0.141,0.495,1.101,-1.027,0,0,0,0.225
09/06/2013,-0.117,0.542,-0.203,0.071,0.425,0.969,-1.156,0,0,0,0.223
10/06/2013,-0.129,0.513,-0.218,-0.013,0.401,0.971,-1.221,0,0,0,0.225
11/06/2013,-0.116,0.457,-0.135,-0.02,0.376,0.856,-0.862,0,0,0,0.219
12/06/2013,-0.156,0.773,0.051,0.198,0.437,1.46,-0.116,0,0,0,0.251
13/06/2013,-0.043,0.677,0.075,0.226,0.332,1.287,0.008,0,0,0,0.234
14/06/2013,0.073,0.825,0.041,0.18,0.199,1.812,-0.074,0,0,0,0.188
15/06/2013,0.077,0.761,0.031,0.287,0.198,1.578,-0.109,0,0,0,0.18
16/06/2013,-0.077,0.527,-0.006,0.08,0.161,1.154,-0.23,0,0,0,0.155
17/06/2013,-0.135,0.515,0.061,0.14,0.191,1.055,0.03,0,0,0,0.172
18/06/2013,-0.193,0.295,0.054,0.033,0.176,0.578,0.019,0,0,0,0.158
19/06/2013,-0.006,0.22,0.087,0.075,0.172,0.362,0.194,0,0,0,0.133
20/06/2013,-0.031,0.113,0.063,0.039,0.154,0.13,0.135,0,0,0,0.1
21/06/2013,0.054,0.029,0.051,-0.134,0.154,0.032,0.079,0,0,0,0.102
22/06/2013,0.002,0.013,0.034,-0.177,0.192,-0.012,0.031,0,0,0,0.085
23/06/2013,-0.077,0.272,0.031,-0.193,0.244,0.616,0.014,0,0,0,0.089
24/06/2013,-0.082,0.223,0.035,-0.216,0.248,0.502,0.03,0,0,0,0.089
25/06/2013,-0.086,0.252,0.032,-0.162,0.237,0.55,0.028,0,0,0,0.083
26/06/2013,-0.002,0.404,0.052,-0.123,0.37,0.795,0.077,0,0,0,0.107
27/06/2013,0.013,0.359,0.057,-0.065,0.35,0.659,0.111,0,0,0,0.098
28/06/2013,-0.024,0.301,0.06,-0.111,0.34,0.55,0.128,0,0,0,0.096
29/06/2013,-0.059,0.105,0.058,-0.119,0.345,0.05,0.141,0,0,0,0.078
30/06/2013,-0.121,-0.146,0.047,-0.134,0.329,-0.568,0.108,0,0,0,0.07
01/07/2013,0.005,-0.271,0.038,-0.222,0.318,-0.818,0.08,0,0,0,0.062
02/07/2013,0.025,-0.347,0.034,-0.199,0.295,-1.007,0.061,0,0,0,0.064
03/07/2013,-0.056,-0.355,0.025,-0.189,0.313,-1.051,0.028,0,0,0,0.058
04/07/2013,-0.078,-0.384,0.01,-0.126,0.262,-1.126,-0.029,0,0,0,0.053
05/07/2013,-0.125,-0.333,0.005,-0.152,0.261,-0.976,-0.035,0,0,0,0.043
06/07/2013,-0.228,-0.362,0.003,-0.15,0.239,-1.032,-0.038,0,0,0,0.037
07/07/2013,-0.2,-0.46,-0.001,-0.142,0.2,-1.254,-0.052,0,0,0,0.038
08/07/2013,-0.22,-0.468,-0.006,-0.095,0.16,-1.273,-0.072,0,0,0,0.036
09/07/2013,-0.218,-0.469,-0.01,-0.075,0.146,-1.278,-0.081,0,0,0,0.031
10/07/2013,-0.151,-0.384,-0.015,-0.098,0.138,-1.034,-0.089,0,0,0,0.02
11/07/2013,-0.08,-0.361,-0.02,-0.076,0.129,-0.985,-0.111,0,0,0,0.019
12/07/2013,-0.055,-0.354,-0.02,-0.076,0.084,-0.926,-0.108,0,0,0,0.019
13/07/2013,-0.079,-0.337,-0.02,-0.064,0.075,-0.884,-0.11,0,0,0,0.02
14/07/2013,-0.082,-0.345,-0.027,-0.065,0.063,-0.894,-0.142,0,0,0,0.02
15/07/2013,-0.063,-0.352,-0.026,-0.05,0.062,-0.921,-0.134,0,0,0,0.017
16/07/2013,-0.048,-0.296,-0.011,-0.044,0.086,-0.801,-0.072,0,0,0,0.018
17/07/2013,0.052,-0.151,0.001,-0.009,0.088,-0.457,-0.011,0,0,0,0.012
18/07/2013,0.045,-0.153,0,-0.009,0.083,-0.457,-0.015,0,0,0,0.01
19/07/2013,0.035,-0.161,-0.005,-0.009,0.069,-0.465,-0.034,0,0,0,0.009
20/07/2013,-0.013,-0.122,-0.006,-0.009,0.068,-0.366,-0.037,0,0,0,0.008
21/07/2013,0.015,-0.074,-0.005,-0.013,0.067,-0.24,-0.033,0,0,0,0.008
22/07/2013,0.003,-0.051,-0.001,-0.013,0.085,-0.197,-0.012,0,0,0,0.007
23/07/2013,-0.035,-0.042,0.003,-0.008,0.085,-0.177,0.004,0,0,0,0.007
24/07/2013,-0.062,-0.04,0.003,-0.008,0.078,-0.164,0.005,0,0,0,0.006
25/07/2013,-0.098,-0.075,0.003,-0.008,0.044,-0.226,0.004,0,0,0,0.006
26/07/2013,-0.111,-0.08,-0.002,-0.01,0.04,-0.232,-0.011,0,0,0,0.003
27/07/2013,-0.116,-0.068,0.001,-0.01,0.046,-0.208,0.002,0,0,0,0.003
28/07/2013,-0.127,-0.065,0.002,0.003,0.06,-0.221,0.005,0,0,0,0.003
29/07/2013,-0.268,-0.065,0.002,-0.002,0.059,-0.216,0.006,0,0,0,0.003
30/07/2013,-0.199,-0.069,0.005,-0.003,0.051,-0.219,0.019,0,0,0,0.002
31/07/2013,-0.195,-0.068,0.006,-0.003,0.046,-0.211,0.023,0,0,0,0.002
01/08/2013,-0.192,-0.055,0.009,0,0.052,-0.185,0.035,0,0,0,0.002
02/08/2013,-0.184,-0.05,0.012,0,0.051,-0.173,0.049,0,0,0,0.002
03/08/2013,-0.15,-0.062,0.014,0,0.04,-0.194,0.056,0,0,0,0.002
04/08/2013,-0.159,-0.038,0.019,0,0.038,-0.13,0.078,0,0,0,0.002
05/08/2013,-0.133,-0.03,0.053,0,0.048,-0.118,0.225,0,0,0,-0.001
06/08/2013,-0.141,-0.032,0.041,0,0.038,-0.117,0.173,0,0,0,-0.001
07/08/2013,-0.142,-0.021,0.047,0,0.045,-0.092,0.2,0,0,0,-0.001
08/08/2013,-0.13,-0.027,0.046,0,0.04,-0.105,0.198,0,0,0,-0.001
09/08/2013,-0.127,-0.021,0.046,0,0.041,-0.089,0.195,0,0,0,-0.001
10/08/2013,-0.106,-0.019,0.04,0,0.037,-0.08,0.169,0,0,0,0.001
11/08/2013,-0.107,-0.023,0.036,0,0.033,-0.088,0.152,0,0,0,0.001
12/08/2013,-0.089,-0.014,0.032,0,0.029,-0.06,0.132,0,0,0,0.001
13/08/2013,-0.082,0.007,0.032,0,0.029,-0.007,0.133,0,0,0,0.001
14/08/2013,-0.084,0.008,0.032,0,0.027,-0.003,0.133,0,0,0,0.001
15/08/2013,-0.155,0.003,0.029,0,0.027,-0.014,0.123,0,0,0,0.001
16/08/2013,-0.213,0.002,0.031,0,0.023,-0.016,0.13,0,0,0,0.001
17/08/2013,-0.201,0.015,0.03,0,0.022,0.02,0.124,0,0,0,0.001
18/08/2013,-0.195,0.015,0.029,0,0.02,0.022,0.123,0,0,0,0.001
19/08/2013,-0.266,-0.032,0.027,0,0.019,-0.099,0.114,0,0,0,0.001
20/08/2013,-0.338,-0.099,0.028,0,0.018,-0.269,0.115,0,0,0,0.001
21/08/2013,-0.334,-0.127,-0.032,0,0.017,-0.339,-0.137,0,0,0,0.001
22/08/2013,-0.308,-0.187,-0.008,0,0.015,-0.492,-0.037,0,0,0,0.001
23/08/2013,-0.282,-0.182,-0.006,0,0.022,-0.486,-0.027,0,0,0,0.002
24/08/2013,-0.272,-0.27,0.023,0,0.023,-0.71,0.096,0,0,0,0.002
25/08/2013,-0.251,-0.397,0.014,0,0.023,-1.036,0.056,0,0,0,0.002
26/08/2013,-0.233,-0.413,0.009,0,0.021,-1.076,0.034,0,0,0,0.002
27/08/2013,-0.223,-0.513,-0.005,0.002,0.022,-1.335,-0.024,0,0,0,0.002
28/08/2013,-0.217,-0.417,0.021,0.001,0.018,-1.085,0.086,0,0,0,0.002
29/08/2013,-0.248,-0.372,0.02,0.001,0.015,-0.965,0.085,0,0,0,0.001
30/08/2013,-0.225,-0.344,0.004,0.001,0.016,-0.894,0.014,0,0,0,0.001
31/08/2013,-0.191,-0.299,-0.001,0,0.017,-0.78,-0.005,0,0,0,0.001
01/09/2013,-0.16,-0.256,0.004,0,0.019,-0.672,0.016,0,0,0,0.002
02/09/2013,-0.136,-0.271,-0.003,0,0.023,-0.713,-0.012,0,0,0,0.001
03/09/2013,-0.14,-0.284,0,0,0.019,-0.745,-0.009,0,0,0,0.007
04/09/2013,-0.125,-0.278,0.001,0,0.024,-0.731,-0.005,0,0,0,0.006
05/09/2013,-0.237,-0.316,0.027,-0.076,0.026,-0.779,0.106,0,0,0,0.005
06/09/2013,-0.219,-0.259,0.018,-0.004,0.032,-0.689,0.071,0,0,0,0.004
07/09/2013,-0.218,-0.208,0.018,-0.004,0.026,-0.554,0.07,0,0,0,0.005
08/09/2013,-0.203,-0.171,0.038,-0.004,0.062,-0.488,0.153,0,0,0,0.006
09/09/2013,-0.183,-0.217,0.042,-0.004,0.065,-0.61,0.173,0,0,0,0.002
10/09/2013,-0.178,-0.172,0.055,-0.005,0.09,-0.517,0.218,0,0,0,0.013
11/09/2013,-0.157,-0.135,0.09,-0.005,0.077,-0.41,0.219,0,0.011,0,0.11
12/09/2013,-0.138,-0.121,0.058,-0.029,0.053,-0.335,0.187,0,0.005,0,0.037
13/09/2013,-0.153,-0.132,0.04,-0.025,0.048,-0.362,0.161,0,0,0,0.007
14/09/2013,-0.312,-0.191,0.039,0.005,0.038,-0.524,0.16,0,0,0,0.004
15/09/2013,-0.285,-0.174,0.053,0.015,0.031,-0.483,0.21,0,0,0,0.012
16/09/2013,-0.251,-0.178,0.038,-0.178,0.03,-0.359,0.141,0,0,0,0.015
17/09/2013,-0.225,-0.136,0.023,-0.032,0.053,-0.371,0.089,0,0,0,0.008
18/09/2013,-0.169,-0.174,0.017,0.024,0.016,-0.476,0.071,0,0,0,0.002
19/09/2013,-0.166,-0.218,-0.031,0.045,0.015,-0.601,-0.135,0,0,0,0.002
20/09/2013,-0.144,-0.156,-0.136,-0.017,0.021,-0.406,-0.583,0,0,0,0.006
21/09/2013,-0.139,-0.166,-0.118,-0.026,0.024,-0.429,-0.51,0,0,0,0.007
22/09/2013,-0.137,-0.151,-0.116,-0.172,0.029,-0.294,-0.498,0,0,0,0.006
23/09/2013,-0.11,-0.15,-0.154,-0.169,0.023,-0.288,-0.559,0,0,0,-0.069
24/09/2013,-0.094,-0.088,-0.129,-0.139,0.013,-0.141,-0.521,0,0,0,-0.019
25/09/2013,-0.071,-0.04,-0.118,-0.004,-0.014,-0.087,-0.445,0,0,0,-0.043
26/09/2013,-0.06,0.014,-0.135,0.03,-0.008,0.022,-0.324,0,0,0,-0.188
27/09/2013,-0.071,0.023,-0.209,0.006,-0.003,0.057,-0.308,0,0,0,-0.436
28/09/2013,-0.044,0.046,-0.254,0.055,-0.007,0.085,-0.264,0,0,0,-0.615
29/09/2013,-0.032,0.108,-0.204,0.092,-0.055,0.26,-0.156,0,0,0,-0.535
30/09/2013,-0.074,0.178,-0.136,0.157,-0.06,0.4,-0.035,0,0,0,-0.411
01/10/2013,-0.072,0.234,-0.007,0.191,-0.042,0.504,-0.001,0,0,0,-0.02
02/10/2013,-0.061,0.217,0.008,0.186,0.013,0.416,0.023,0,0.001,0,0.008
03/10/2013,-0.052,0.235,-0.056,0.125,0.099,0.428,0.052,0,0.023,0,-0.243
04/10/2013,0.005,0.248,-0.856,0.095,0.095,0.487,-0.027,0,-0.942,0,-1.724
05/10/2013,0.005,0.215,-0.7,0.071,0.167,0.355,-0.075,0,-0.841,0.003,-1.295
06/10/2013,0.009,0.213,-0.368,0.158,0.243,0.224,-0.006,0,-0.396,0.005,-0.758
07/10/2013,0.003,0.261,-0.203,0.141,0.312,0.299,0.01,0,-0.306,0.003,-0.334
08/10/2013,0.005,0.25,-0.065,0.134,0.268,0.314,0.019,0,-0.248,0,0.041
09/10/2013,0.011,0.226,0.084,0.178,0.311,0.185,0.031,0,-0.001,0,0.246
10/10/2013,0.015,0.357,0.098,0.311,0.488,0.274,-0.085,0,0.314,-0.046,0.051
11/10/2013,0.017,0.429,0.085,0.42,0.573,0.311,-0.069,0,0.283,0,0.024
12/10/2013,-0.008,0.393,0.125,0.429,0.551,0.23,-0.075,0,0.349,0,0.088
13/10/2013,-0.007,0.388,0.014,0.553,0.461,0.211,-0.059,0.004,0.075,0,0.008
14/10/2013,-0.008,0.32,-0.24,0.448,0.332,0.223,0.007,0.002,-0.078,0,-0.692
15/10/2013,-0.003,0.329,-0.215,0.404,0.369,0.242,0.022,0.005,-0.071,0,-0.632
16/10/2013,0.002,0.389,-0.154,0.521,0.444,0.251,0.062,0.085,-0.009,0,-0.554
17/10/2013,0.001,0.328,-0.098,0.597,0.27,0.195,0.1,0.083,0.006,0,-0.418
18/10/2013,0.004,0.244,-0.189,0.59,0.105,0.126,0.106,0.068,-0.188,0,-0.505
19/10/2013,0.002,0.296,-0.04,0.657,0.148,0.178,0.189,0.071,-0.009,0,-0.281
20/10/2013,0.005,0.168,-0.029,0.558,-0.162,0.188,0.201,0.014,-0.017,0,-0.232
21/10/2013,0.004,-0.04,-0.012,0.425,-0.685,0.202,0.22,0.013,-0.112,0.006,-0.091
22/10/2013,0.004,-0.14,0.019,0.219,-0.808,0.196,0.216,0.026,-0.076,0.006,-0.03
23/10/2013,0.004,0.015,0.094,0.288,-0.403,0.191,0.287,0.041,-0.003,0,0.075
24/10/2013,0.004,-0.087,0.073,-0.278,-0.246,0.183,0.274,-0.181,-0.03,0.019,0.108
25/10/2013,0.004,-0.126,0.122,-0.508,-0.103,0.117,0.25,-0.202,-0.013,0.02,0.268
26/10/2013,-0.005,-0.125,0.224,-0.513,-0.074,0.096,0.275,-0.004,0.126,0.011,0.376
27/10/2013,-0.006,-0.2,0.249,-0.677,-0.136,0.071,0.256,0.006,0.161,0.009,0.43
28/10/2013,-0.004,-0.372,-0.04,-1.066,-0.342,0.079,0.215,0.034,-0.024,0,-0.276
29/10/2013,-0.003,-0.371,-0.348,-1.071,-0.293,0.042,0.224,0.315,-0.317,0,-1.037
30/10/2013,-0.001,-0.122,-0.275,-0.65,0.023,0.114,0.266,0.442,0.065,0,-1.276
31/10/2013,-0.005,-0.096,-0.119,-0.637,0.104,0.103,0.263,0.46,0.08,0,-0.792
01/11/2013,-0.005,-0.086,-0.083,-0.566,0.083,0.095,0.193,0.322,0.031,0,-0.533
02/11/2013,-0.004,-0.106,0.006,-0.434,-0.009,0.036,0.183,0.207,0.064,0,-0.245
03/11/2013,-0.003,-0.1,-0.017,-0.317,-0.108,0.056,0.155,0.091,0.051,0.029,-0.256
04/11/2013,-0.003,-0.171,-0.031,-0.148,-0.44,0.049,0.115,0.081,0.035,0.028,-0.249
05/11/2013,-0.002,-0.169,-0.406,0.072,-0.597,0.04,0.112,0.019,-0.678,0.035,-0.675
06/11/2013,-0.002,-0.134,-0.271,0.071,-0.49,0.035,0.129,0.046,-0.649,0.033,-0.293
07/11/2013,-0.002,-0.119,-0.126,-0.032,-0.364,0.036,0.123,0.105,-0.307,0.04,-0.204
08/11/2013,-0.002,-0.256,0.026,-0.249,-0.544,-0.008,0.11,0.08,-0.157,0.033,0.141
09/11/2013,-0.001,-0.344,0.108,-0.444,-0.649,-0.009,0.071,0.124,0.091,0.019,0.161
10/11/2013,-0.001,-0.357,0.178,-0.542,-0.613,-0.006,0.054,-0.303,0.203,0.122,0.384
11/11/2013,-0.001,-0.312,-0.25,-0.506,-0.513,-0.004,0.061,-0.32,-1.024,0.053,0.323
12/11/2013,-0.001,-0.361,-0.191,-0.841,-0.395,-0.003,0.007,-2.191,-0.656,0.06,0.677
13/11/2013,-0.001,-0.27,0.232,-0.759,-0.191,-0.003,0.021,-1.681,0.202,0.038,0.975
14/11/2013,-0.001,-0.198,0.373,-0.47,-0.207,-0.005,0.069,-1.036,0.398,0.036,1.004
15/11/2013,0,-0.173,0.252,-0.466,-0.136,-0.004,0.068,-0.392,0.443,0.015,0.392
16/11/2013,0,-0.182,0.298,-0.236,-0.342,-0.005,0.061,0.06,0.602,0.02,0.25
17/11/2013,0,-0.117,0.117,0.108,-0.427,-0.002,0.032,0.281,0.33,0.037,-0.081
18/11/2013,0,-0.145,0.165,-0.1,-0.346,-0.001,0.034,0.333,0.286,0.079,0.1
19/11/2013,0,-0.167,0.33,-0.274,-0.274,0,0.03,0.364,0.428,0.101,0.47
20/11/2013,0,-0.113,0.2,-0.094,-0.257,0,0.03,0.375,0.274,0.077,0.217
21/11/2013,0,-0.112,-0.443,-0.125,-0.23,-0.001,-0.024,0.392,-0.967,0.117,-0.498
22/11/2013,0,-0.119,-0.669,-0.173,-0.213,-0.001,-0.022,0.524,-1.392,0.181,-0.816
23/11/2013,0,-0.186,-0.91,-0.414,-0.22,-0.001,-0.021,-1.204,-1.471,0.228,-1.035
24/11/2013,0,-0.167,-0.788,-0.37,-0.197,-0.001,-0.02,-1.236,-1.014,0.217,-1.119
25/11/2013,0,-0.159,-0.491,-0.362,-0.18,-0.001,-0.018,-0.719,-0.49,0.203,-0.867
26/11/2013,0,-0.119,-0.399,-0.327,-0.091,0,-0.02,-0.924,-0.504,0.223,-0.498
27/11/2013,0,-0.099,-0.248,-0.248,-0.095,0,-0.017,-1.009,-0.185,0.211,-0.33
28/11/2013,0,-0.09,-0.148,-0.233,-0.081,0,-0.017,-0.979,-0.125,0.13,-0.072
29/11/2013,0,-0.084,-0.061,-0.21,-0.079,0,-0.014,-1.031,-0.071,0.2,0.154
30/11/2013,0,-0.041,0.15,-0.137,-0.011,0,-0.014,-1.057,0.173,0.185,0.578
01/12/2013,0,-0.051,0.215,-0.166,-0.02,0,-0.013,-0.989,0.38,0.143,0.552
02/12/2013,0,-0.059,0.149,-0.138,-0.064,0,-0.013,-0.741,0.459,0.089,0.193
03/12/2013,0,-0.05,-0.279,-0.114,-0.057,0,-0.01,-0.269,-0.03,0.047,-0.786
04/12/2013,0,-0.058,-0.431,-0.177,-0.029,0,-0.008,-0.143,-0.172,0.091,-1.163
05/12/2013,0,-0.041,-0.557,-0.104,-0.038,0,0.001,0.206,-0.488,0.061,-1.333
06/12/2013,0,-0.023,-0.751,-0.031,-0.042,0,0.01,0.034,-0.815,-0.716,-1.479
07/12/2013,0,-0.022,-0.811,-0.033,-0.038,0,0.01,-1.062,-0.643,-1.028,-1.518
08/12/2013,0,-0.016,-1.133,-0.001,-0.045,0,0.01,-0.936,-1.558,-1.092,-1.607
09/12/2013,0,-0.041,-1.147,-0.104,-0.039,0,0.004,-1.268,-1.609,-0.949,-1.518
10/12/2013,0,-0.046,-0.942,-0.113,-0.046,0,0.004,-1.604,-1.127,-0.731,-1.303
11/12/2013,0,-0.044,-0.857,-0.12,-0.034,0,0.001,-1.521,-1.013,-0.261,-1.225
12/12/2013,0,-0.037,-0.691,-0.111,-0.022,0,0.001,-1.25,-0.792,-0.116,-1.019
13/12/2013,0,-0.035,-0.684,-0.106,-0.019,0,0.003,-1.271,-0.843,-0.125,-0.936
14/12/2013,0,-0.042,-0.64,-0.139,-0.014,0,-0.001,-1.13,-0.963,-0.057,-0.711
15/12/2013,0,-0.037,-0.438,-0.129,-0.006,0,0.002,-1.231,-0.78,0.151,-0.255
16/12/2013,0,-0.033,-0.312,-0.115,-0.005,0,0.002,-1.214,-0.563,0.236,-0.096
17/12/2013,0,-0.031,-0.168,-0.114,-0.002,0,0.001,-1.192,-0.274,0.312,0.046
18/12/2013,0,-0.03,-0.127,-0.109,-0.001,0,0.001,-1.109,-0.226,0.396,0.095
19/12/2013,0,-0.027,-0.054,-0.097,-0.003,0,-0.005,-0.815,-0.018,0.504,0.016
20/12/2013,0,-0.028,0,-0.095,-0.007,0,-0.006,-0.687,0.254,0.317,-0.112
21/12/2013,0,-0.021,-0.096,-0.075,-0.004,0,-0.005,-0.542,-0.037,0.342,-0.154
22/12/2013,0,-0.021,0.01,-0.074,-0.003,0,-0.005,0.155,-0.087,0.374,0.044
23/12/2013,0,-0.019,-0.125,-0.07,-0.001,0,-0.004,0.377,-0.567,0.297,0.066
24/12/2013,0,-0.016,-0.166,-0.053,-0.004,0,-0.005,-0.643,-0.593,0.32,0.242
